GAME_ID,GAME_DATE,SEASON,HOME_TEAM_ABBREVIATION,AWAY_TEAM_ABBREVIATION,OFF_RATING_DIFF,DEF_RATING_DIFF,NET_RATING_DIFF,PACE_DIFF,AST_PCT_DIFF,REB_PCT_DIFF,TS_PCT_DIFF,EFG_PCT_DIFF,TM_TOV_PCT_DIFF,HOME_REST_DAYS,AWAY_REST_DAYS,REST_DIFF,HOME_SEED,AWAY_SEED,SEED_DIFF,IS_HOME_HIGHER_SEED,HOME_WIN
41400402,2015-06-07,2014-15,GSW,CLE,0.5,-3.4000000000000057,3.799999999999999,3.6599999999999966,0.123,-0.026000000000000023,0.026000000000000023,0.04200000000000004,0.012999999999999984,3.0,3.0,0.0,1.0,2.0,-1.0,1,0
41400405,2015-06-14,2014-15,GSW,CLE,0.5,-3.4000000000000057,3.799999999999999,3.6599999999999966,0.123,-0.026000000000000023,0.026000000000000023,0.04200000000000004,0.012999999999999984,3.0,3.0,0.0,1.0,2.0,-1.0,1,1
41400151,2015-04-18,2014-15,HOU,DAL,-1.0,-2.8999999999999915,1.9,-0.6400000000000006,0.07599999999999996,-0.009000000000000008,0.010000000000000009,0.01200000000000001,0.013999999999999985,7.0,7.0,0.0,3.0,12.0,-9.0,1,1
41400152,2015-04-21,2014-15,HOU,DAL,-1.0,-2.8999999999999915,1.9,-0.6400000000000006,0.07599999999999996,-0.009000000000000008,0.010000000000000009,0.01200000000000001,0.013999999999999985,3.0,3.0,0.0,3.0,12.0,-9.0,1,1
41400155,2015-04-28,2014-15,HOU,DAL,-1.0,-2.8999999999999915,1.9,-0.6400000000000006,0.07599999999999996,-0.009000000000000008,0.010000000000000009,0.01200000000000001,0.013999999999999985,2.0,2.0,0.0,3.0,12.0,-9.0,1,1
41400231,2015-05-04,2014-15,HOU,LAC,-1.9000000000000057,1.7000000000000028,-3.5,2.980000000000004,0.016000000000000014,0.009000000000000008,-0.0040000000000000036,-0.010000000000000009,0.01999999999999999,6.0,2.0,4.0,3.0,5.0,-2.0,1,0
41400232,2015-05-06,2014-15,HOU,LAC,-1.9000000000000057,1.7000000000000028,-3.5,2.980000000000004,0.016000000000000014,0.009000000000000008,-0.0040000000000000036,-0.010000000000000009,0.01999999999999999,2.0,2.0,0.0,3.0,5.0,-2.0,1,1
41400235,2015-05-12,2014-15,HOU,LAC,-1.9000000000000057,1.7000000000000028,-3.5,2.980000000000004,0.016000000000000014,0.009000000000000008,-0.0040000000000000036,-0.010000000000000009,0.01999999999999999,2.0,2.0,0.0,3.0,5.0,-2.0,1,1
41400237,2015-05-17,2014-15,HOU,LAC,-1.9000000000000057,1.7000000000000028,-3.5,2.980000000000004,0.016000000000000014,0.009000000000000008,-0.0040000000000000036,-0.010000000000000009,0.01999999999999999,3.0,3.0,0.0,3.0,5.0,-2.0,1,1
41400313,2015-05-23,2014-15,HOU,GSW,-1.0999999999999943,9.600000000000009,-10.6,6.930000000000007,-0.05600000000000005,-0.0030000000000000027,-0.006000000000000005,-0.016000000000000014,0.0,2.0,2.0,0.0,3.0,1.0,2.0,0,0
41400314,2015-05-25,2014-15,HOU,GSW,-1.0999999999999943,9.600000000000009,-10.6,6.930000000000007,-0.05600000000000005,-0.0030000000000000027,-0.006000000000000005,-0.016000000000000014,0.0,2.0,2.0,0.0,3.0,1.0,2.0,0,1
41400161,2015-04-19,2014-15,LAC,SAS,0.20000000000000284,0.0,0.0,4.209999999999994,-0.061000000000000054,-0.01100000000000001,0.01200000000000001,0.010000000000000009,0.006000000000000005,7.0,7.0,0.0,5.0,9.0,-4.0,1,1
41400162,2015-04-22,2014-15,LAC,SAS,0.20000000000000284,0.0,0.0,4.209999999999994,-0.061000000000000054,-0.01100000000000001,0.01200000000000001,0.010000000000000009,0.006000000000000005,3.0,3.0,0.0,5.0,9.0,-4.0,1,0
41400165,2015-04-28,2014-15,LAC,SAS,0.20000000000000284,0.0,0.0,4.209999999999994,-0.061000000000000054,-0.01100000000000001,0.01200000000000001,0.010000000000000009,0.006000000000000005,2.0,2.0,0.0,5.0,9.0,-4.0,1,0
41400167,2015-05-02,2014-15,LAC,SAS,0.20000000000000284,0.0,0.0,4.209999999999994,-0.061000000000000054,-0.01100000000000001,0.01200000000000001,0.010000000000000009,0.006000000000000005,2.0,2.0,0.0,5.0,9.0,-4.0,1,1
41400233,2015-05-08,2014-15,LAC,HOU,1.9000000000000057,-1.7000000000000028,3.5,-2.980000000000004,-0.016000000000000014,-0.009000000000000008,0.0040000000000000036,0.010000000000000009,-0.01999999999999999,2.0,2.0,0.0,5.0,3.0,2.0,0,1
41400234,2015-05-10,2014-15,LAC,HOU,1.9000000000000057,-1.7000000000000028,3.5,-2.980000000000004,-0.016000000000000014,-0.009000000000000008,0.0040000000000000036,0.010000000000000009,-0.01999999999999999,2.0,2.0,0.0,5.0,3.0,2.0,0,1
41400236,2015-05-14,2014-15,LAC,HOU,1.9000000000000057,-1.7000000000000028,3.5,-2.980000000000004,-0.016000000000000014,-0.009000000000000008,0.0040000000000000036,0.010000000000000009,-0.01999999999999999,2.0,2.0,0.0,5.0,3.0,2.0,0,0
41400123,2015-04-23,2014-15,MIL,CHI,-12.200000000000003,3.4000000000000057,-15.6,2.789999999999992,-0.03700000000000003,-0.068,-0.06,-0.05499999999999999,-0.014999999999999986,3.0,3.0,0.0,10.0,6.0,4.0,0,0
41400124,2015-04-25,2014-15,MIL,CHI,-12.200000000000003,3.4000000000000057,-15.6,2.789999999999992,-0.03700000000000003,-0.068,-0.06,-0.05499999999999999,-0.014999999999999986,2.0,2.0,0.0,10.0,6.0,4.0,0,1
41400126,2015-04-30,2014-15,MIL,CHI,-12.200000000000003,3.4000000000000057,-15.6,2.789999999999992,-0.03700000000000003,-0.068,-0.06,-0.05499999999999999,-0.014999999999999986,3.0,3.0,0.0,10.0,6.0,4.0,0,0
41400103,2015-04-25,2014-15,BKN,ATL,-2.5999999999999943,3.0,-5.5,0.37999999999999545,-0.04700000000000004,-0.007000000000000006,0.0010000000000000009,0.0020000000000000018,0.015999999999999986,3.0,3.0,0.0,11.0,4.0,7.0,0,1
41400104,2015-04-27,2014-15,BKN,ATL,-2.5999999999999943,3.0,-5.5,0.37999999999999545,-0.04700000000000004,-0.007000000000000006,0.0010000000000000009,0.0020000000000000018,0.015999999999999986,2.0,2.0,0.0,11.0,4.0,7.0,0,1
41400106,2015-05-01,2014-15,BKN,ATL,-2.5999999999999943,3.0,-5.5,0.37999999999999545,-0.04700000000000004,-0.007000000000000006,0.0010000000000000009,0.0020000000000000018,0.015999999999999986,2.0,2.0,0.0,11.0,4.0,7.0,0,0
41400173,2015-04-25,2014-15,POR,MEM,-0.20000000000000284,6.0,-6.1,-0.8400000000000034,-0.07299999999999995,-0.01100000000000001,0.0010000000000000009,0.0040000000000000036,0.008000000000000007,3.0,3.0,0.0,13.0,7.0,6.0,0,0
41400174,2015-04-27,2014-15,POR,MEM,-0.20000000000000284,6.0,-6.1,-0.8400000000000034,-0.07299999999999995,-0.01100000000000001,0.0010000000000000009,0.0040000000000000036,0.008000000000000007,2.0,2.0,0.0,13.0,7.0,6.0,0,1
41400163,2015-04-24,2014-15,SAS,LAC,-0.20000000000000284,0.0,0.0,-4.209999999999994,0.061000000000000054,0.01100000000000001,-0.01200000000000001,-0.010000000000000009,-0.006000000000000005,2.0,2.0,0.0,9.0,5.0,4.0,0,1
41400164,2015-04-26,2014-15,SAS,LAC,-0.20000000000000284,0.0,0.0,-4.209999999999994,0.061000000000000054,0.01100000000000001,-0.01200000000000001,-0.010000000000000009,-0.006000000000000005,2.0,2.0,0.0,9.0,5.0,4.0,0,0
41400166,2015-04-30,2014-15,SAS,LAC,-0.20000000000000284,0.0,0.0,-4.209999999999994,0.061000000000000054,0.01100000000000001,-0.01200000000000001,-0.010000000000000009,-0.006000000000000005,2.0,2.0,0.0,9.0,5.0,4.0,0,0
41400131,2015-04-18,2014-15,TOR,WAS,-6.5,12.400000000000006,-18.8,-0.23000000000000398,-0.08799999999999997,-0.039000000000000035,-0.040000000000000036,-0.03799999999999998,-0.027999999999999997,7.0,7.0,0.0,,8.0,,0,0
41400132,2015-04-21,2014-15,TOR,WAS,-6.5,12.400000000000006,-18.8,-0.23000000000000398,-0.08799999999999997,-0.039000000000000035,-0.040000000000000036,-0.03799999999999998,-0.027999999999999997,3.0,3.0,0.0,,8.0,,0,0
41400171,2015-04-19,2014-15,MEM,POR,0.20000000000000284,-6.0,6.1,0.8400000000000034,0.07299999999999995,0.01100000000000001,-0.0010000000000000009,-0.0040000000000000036,-0.008000000000000007,7.0,7.0,0.0,7.0,13.0,-6.0,1,1
41400172,2015-04-22,2014-15,MEM,POR,0.20000000000000284,-6.0,6.1,0.8400000000000034,0.07299999999999995,0.01100000000000001,-0.0010000000000000009,-0.0040000000000000036,-0.008000000000000007,3.0,3.0,0.0,7.0,13.0,-6.0,1,1
41400175,2015-04-29,2014-15,MEM,POR,0.20000000000000284,-6.0,6.1,0.8400000000000034,0.07299999999999995,0.01100000000000001,-0.0010000000000000009,-0.0040000000000000036,-0.008000000000000007,2.0,2.0,0.0,7.0,13.0,-6.0,1,1
41400223,2015-05-09,2014-15,MEM,GSW,-5.3999999999999915,4.299999999999997,-9.7,-1.9899999999999949,-0.07200000000000006,0.0010000000000000009,-0.04700000000000004,-0.07,-0.034,4.0,4.0,0.0,7.0,1.0,6.0,0,1
41400224,2015-05-11,2014-15,MEM,GSW,-5.3999999999999915,4.299999999999997,-9.7,-1.9899999999999949,-0.07200000000000006,0.0010000000000000009,-0.04700000000000004,-0.07,-0.034,2.0,2.0,0.0,7.0,1.0,6.0,0,0
41400226,2015-05-15,2014-15,MEM,GSW,-5.3999999999999915,4.299999999999997,-9.7,-1.9899999999999949,-0.07200000000000006,0.0010000000000000009,-0.04700000000000004,-0.07,-0.034,2.0,2.0,0.0,7.0,1.0,6.0,0,0
41400133,2015-04-24,2014-15,WAS,TOR,6.5,-12.400000000000006,18.8,0.23000000000000398,0.08799999999999997,0.039000000000000035,0.040000000000000036,0.03799999999999998,0.027999999999999997,3.0,3.0,0.0,8.0,,,0,1
41400134,2015-04-26,2014-15,WAS,TOR,6.5,-12.400000000000006,18.8,0.23000000000000398,0.08799999999999997,0.039000000000000035,0.040000000000000036,0.03799999999999998,0.027999999999999997,2.0,2.0,0.0,8.0,,,0,1
41400203,2015-05-09,2014-15,WAS,ATL,2.200000000000003,-1.9000000000000057,4.1,1.1099999999999994,-0.027000000000000024,0.02400000000000002,0.01200000000000001,0.013000000000000012,0.017999999999999988,4.0,4.0,0.0,8.0,4.0,4.0,0,1
41400204,2015-05-11,2014-15,WAS,ATL,2.200000000000003,-1.9000000000000057,4.1,1.1099999999999994,-0.027000000000000024,0.02400000000000002,0.01200000000000001,0.013000000000000012,0.017999999999999988,2.0,2.0,0.0,8.0,4.0,4.0,0,0
41400206,2015-05-15,2014-15,WAS,ATL,2.200000000000003,-1.9000000000000057,4.1,1.1099999999999994,-0.027000000000000024,0.02400000000000002,0.01200000000000001,0.013000000000000012,0.017999999999999988,2.0,2.0,0.0,8.0,4.0,4.0,0,0
41500131,2016-04-16,2015-16,ATL,BOS,8.900000000000006,2.799999999999997,6.1000000000000005,-1.6200000000000045,0.0050000000000000044,-0.006000000000000005,0.05800000000000005,0.062,0.0010000000000000009,7.0,7.0,0.0,8.0,11.0,-3.0,1,1
41500132,2016-04-19,2015-16,ATL,BOS,8.900000000000006,2.799999999999997,6.1000000000000005,-1.6200000000000045,0.0050000000000000044,-0.006000000000000005,0.05800000000000005,0.062,0.0010000000000000009,3.0,3.0,0.0,8.0,11.0,-3.0,1,1
41500135,2016-04-26,2015-16,ATL,BOS,8.900000000000006,2.799999999999997,6.1000000000000005,-1.6200000000000045,0.0050000000000000044,-0.006000000000000005,0.05800000000000005,0.062,0.0010000000000000009,2.0,2.0,0.0,8.0,11.0,-3.0,1,1
41500203,2016-05-06,2015-16,ATL,CLE,-11.399999999999991,-1.2000000000000028,-10.3,4.699999999999989,0.06299999999999994,-0.038000000000000034,-0.039999999999999925,-0.050000000000000044,0.010999999999999982,2.0,2.0,0.0,8.0,1.0,7.0,0,0
41500204,2016-05-08,2015-16,ATL,CLE,-11.399999999999991,-1.2000000000000028,-10.3,4.699999999999989,0.06299999999999994,-0.038000000000000034,-0.039999999999999925,-0.050000000000000044,0.010999999999999982,2.0,2.0,0.0,8.0,1.0,7.0,0,0
41500133,2016-04-22,2015-16,BOS,ATL,-8.900000000000006,-2.799999999999997,-6.1000000000000005,1.6200000000000045,-0.0050000000000000044,0.006000000000000005,-0.05800000000000005,-0.062,-0.0010000000000000009,3.0,3.0,0.0,11.0,8.0,3.0,0,1
41500134,2016-04-24,2015-16,BOS,ATL,-8.900000000000006,-2.799999999999997,-6.1000000000000005,1.6200000000000045,-0.0050000000000000044,0.006000000000000005,-0.05800000000000005,-0.062,-0.0010000000000000009,2.0,2.0,0.0,11.0,8.0,3.0,0,1
41500136,2016-04-28,2015-16,BOS,ATL,-8.900000000000006,-2.799999999999997,-6.1000000000000005,1.6200000000000045,-0.0050000000000000044,0.006000000000000005,-0.05800000000000005,-0.062,-0.0010000000000000009,2.0,2.0,0.0,11.0,8.0,3.0,0,0
41500101,2016-04-17,2015-16,CLE,DET,5.3999999999999915,-14.099999999999994,19.6,4.52000000000001,-0.04999999999999993,0.04700000000000004,0.013999999999999901,0.007000000000000006,0.016000000000000014,7.0,7.0,0.0,1.0,,,0,1
41500102,2016-04-20,2015-16,CLE,DET,5.3999999999999915,-14.099999999999994,19.6,4.52000000000001,-0.04999999999999993,0.04700000000000004,0.013999999999999901,0.007000000000000006,0.016000000000000014,3.0,3.0,0.0,1.0,,,0,1
41500201,2016-05-02,2015-16,CLE,ATL,11.399999999999991,1.2000000000000028,10.3,-4.699999999999989,-0.06299999999999994,0.038000000000000034,0.039999999999999925,0.050000000000000044,-0.010999999999999982,8.0,4.0,4.0,1.0,8.0,-7.0,1,1
41500202,2016-05-04,2015-16,CLE,ATL,11.399999999999991,1.2000000000000028,10.3,-4.699999999999989,-0.06299999999999994,0.038000000000000034,0.039999999999999925,0.050000000000000044,-0.010999999999999982,2.0,2.0,0.0,1.0,8.0,-7.0,1,1
41500301,2016-05-17,2015-16,CLE,TOR,12.899999999999991,-1.2000000000000028,14.2,1.0100000000000051,0.09600000000000003,0.02100000000000002,0.06599999999999995,0.08100000000000002,-0.004999999999999977,9.0,2.0,7.0,1.0,4.0,-3.0,1,1
41500302,2016-05-19,2015-16,CLE,TOR,12.899999999999991,-1.2000000000000028,14.2,1.0100000000000051,0.09600000000000003,0.02100000000000002,0.06599999999999995,0.08100000000000002,-0.004999999999999977,2.0,2.0,0.0,1.0,4.0,-3.0,1,1
41500305,2016-05-25,2015-16,CLE,TOR,12.899999999999991,-1.2000000000000028,14.2,1.0100000000000051,0.09600000000000003,0.02100000000000002,0.06599999999999995,0.08100000000000002,-0.004999999999999977,2.0,2.0,0.0,1.0,4.0,-3.0,1,1
41500403,2016-06-08,2015-16,CLE,GSW,4.8999999999999915,0.10000000000000853,5.0,-6.429999999999993,-0.06999999999999995,0.04600000000000004,0.010999999999999899,0.015000000000000013,-0.005999999999999978,3.0,3.0,0.0,1.0,2.0,-1.0,1,1
41500404,2016-06-10,2015-16,CLE,GSW,4.8999999999999915,0.10000000000000853,5.0,-6.429999999999993,-0.06999999999999995,0.04600000000000004,0.010999999999999899,0.015000000000000013,-0.005999999999999978,2.0,2.0,0.0,1.0,2.0,-1.0,1,0
41500406,2016-06-16,2015-16,CLE,GSW,4.8999999999999915,0.10000000000000853,5.0,-6.429999999999993,-0.06999999999999995,0.04600000000000004,0.010999999999999899,0.015000000000000013,-0.005999999999999978,3.0,3.0,0.0,1.0,2.0,-1.0,1,1
41500163,2016-04-21,2015-16,DAL,OKC,-9.599999999999994,14.600000000000009,-24.2,-3.010000000000005,0.04599999999999993,-0.09200000000000003,-0.040000000000000036,-0.027000000000000024,-0.016999999999999987,3.0,3.0,0.0,13.0,3.0,10.0,0,0
41500164,2016-04-23,2015-16,DAL,OKC,-9.599999999999994,14.600000000000009,-24.2,-3.010000000000005,0.04599999999999993,-0.09200000000000003,-0.040000000000000036,-0.027000000000000024,-0.016999999999999987,2.0,2.0,0.0,13.0,3.0,10.0,0,0
41500141,2016-04-16,2015-16,GSW,HOU,18.299999999999997,-5.6000000000000085,23.8,-1.769999999999996,0.07899999999999996,-0.03400000000000003,0.09500000000000003,0.09900000000000003,-0.047000000000000014,7.0,7.0,0.0,2.0,14.0,-12.0,1,1
41500142,2016-04-18,2015-16,GSW,HOU,18.299999999999997,-5.6000000000000085,23.8,-1.769999999999996,0.07899999999999996,-0.03400000000000003,0.09500000000000003,0.09900000000000003,-0.047000000000000014,2.0,2.0,0.0,2.0,14.0,-12.0,1,1
41500145,2016-04-27,2015-16,GSW,HOU,18.299999999999997,-5.6000000000000085,23.8,-1.769999999999996,0.07899999999999996,-0.03400000000000003,0.09500000000000003,0.09900000000000003,-0.047000000000000014,3.0,3.0,0.0,2.0,14.0,-12.0,1,1
41500221,2016-05-01,2015-16,GSW,POR,3.4000000000000057,-3.4000000000000057,6.8,-0.20000000000000284,0.04300000000000004,-0.031000000000000028,0.039000000000000035,0.04600000000000004,0.010999999999999982,4.0,2.0,2.0,2.0,7.0,-5.0,1,1
